run_id,calcite_rate,fh_rmax,fh_k_donor,fh_SA,gt_rmax,gt_k_donor,gt_SA,root_resp,msr_rmax,msr_k_donor,msr_k_acceptor,denit_rmax,denit_k_donor,denit_k_acceptor,aero_rate,aero_k_o2
182,3.33937376954942e-06,1.1603972084031953e-06,1e-05,5012915.940301801,1.1603972084031953e-07,1e-05,283000.0000000003,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,4.641588833612782e-06,0.0001,1e-08,0.001
183,3.33937376954942e-06,1.1603972084031953e-06,1e-05,5012915.940301801,1.1603972084031953e-07,1e-05,283000.0000000003,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,0.0001,1e-08,0.001
184,3.33937376954942e-06,1.1603972084031953e-06,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-05,283000.0000000003,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,0.0001,1e-08,0.001
185,3.33937376954942e-06,1.1603972084031953e-06,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-05,283000.0000000003,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,0.0001,4.6415888336127727e-10,0.001
186,3.33937376954942e-06,1.1603972084031953e-06,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-05,283000.0000000003,3.6854215338885354e-13,2.4999999999999992e-08,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,4.641588833612782e-06,4.6415888336127727e-10,0.001
187,1.5500000000000013e-07,2.4999999999999994e-06,1e-05,5012915.940301801,2.4999999999999994e-06,1e-05,28300000.000000026,3.6854215338885354e-13,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,4.641588833612782e-06,1e-08,4.641588833612782e-05
188,1.5500000000000013e-07,2.4999999999999994e-06,1e-05,5012915.940301801,2.4999999999999994e-06,1e-05,1313569.6399124186,3.6854215338885354e-13,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,4.641588833612782e-06,1e-08,4.641588833612782e-05
189,1.5500000000000013e-07,2.4999999999999994e-06,1e-05,5012915.940301801,2.4999999999999994e-06,1e-05,1313569.6399124186,3.6854215338885354e-13,1.1603972084031953e-07,1.077217345015941e-05,4.641588833612782e-05,4.641588833612782e-07,1e-06,4.641588833612782e-06,1e-08,0.001
190,1.5500000000000013e-07,2.4999999999999994e-06,1e-05,5012915.940301801,2.4999999999999994e-06,1e-05,1313569.6399124186,3.6854215338885354e-13,1.1603972084031953e-07,5e-07,4.641588833612782e-05,4.641588833612782e-07,1e-06,4.641588833612782e-06,1e-08,0.001
191,3.33937376954942e-06,2.4999999999999994e-06,1e-05,5012915.940301801,2.4999999999999994e-06,1e-05,1313569.6399124186,3.6854215338885354e-13,1.1603972084031953e-07,5e-07,4.641588833612782e-05,4.641588833612782e-07,1e-06,4.641588833612782e-06,1e-08,0.001
192,3.33937376954942e-06,2.4999999999999994e-06,1e-05,108000000.00000015,2.4999999999999994e-06,1e-05,1313569.6399124186,3.6854215338885354e-13,1.1603972084031953e-07,5e-07,4.641588833612782e-05,4.641588833612782e-07,1e-06,4.641588833612782e-06,1e-08,0.001
193,3.33937376954942e-06,2.4999999999999994e-06,1e-05,108000000.00000015,2.4999999999999994e-06,1e-05,1313569.6399124186,3.6854215338885354e-13,1.1603972084031953e-07,5e-07,4.641588833612782e-05,4.641588833612782e-07,1e-06,0.0001,1e-08,0.001
194,3.33937376954942e-06,2.4999999999999994e-06,1e-05,108000000.00000015,2.4999999999999994e-06,1e-05,1313569.6399124186,3.6854215338885354e-13,1.1603972084031953e-07,5e-07,4.641588833612782e-05,1e-05,1e-06,0.0001,1e-08,0.001
195,3.33937376954942e-06,2.4999999999999994e-06,1e-05,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,1313569.6399124186,3.6854215338885354e-13,1.1603972084031953e-07,5e-07,4.641588833612782e-05,1e-05,1e-06,0.0001,1e-08,0.001
196,3.33937376954942e-06,2.4999999999999994e-06,1e-05,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,1313569.6399124186,3.6854215338885354e-13,1.1603972084031953e-07,5e-07,0.001,1e-05,1e-06,0.0001,1e-08,0.001
197,3.33937376954942e-06,2.4999999999999994e-06,1e-05,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,1313569.6399124186,7.939999999999988e-12,1.1603972084031953e-07,5e-07,0.001,1e-05,1e-06,0.0001,1e-08,0.001
198,3.33937376954942e-06,2.4999999999999994e-06,1e-05,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,1313569.6399124186,7.939999999999988e-12,1.1603972084031953e-07,5e-07,0.001,1e-05,1e-06,0.0001,1e-08,0.001
199,3.33937376954942e-06,2.4999999999999994e-06,1e-05,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,1313569.6399124186,7.939999999999988e-12,1.1603972084031953e-07,5e-07,0.001,1e-05,2.1544346900318823e-05,0.0001,1e-08,0.001
200,3.33937376954942e-06,2.4999999999999994e-06,2.1544346900318822e-06,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,1313569.6399124186,7.939999999999988e-12,1.1603972084031953e-07,5e-07,0.001,1e-05,2.1544346900318823e-05,0.0001,1e-08,0.001
201,3.33937376954942e-06,2.4999999999999994e-06,2.1544346900318822e-06,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,1313569.6399124186,7.939999999999988e-12,2.4999999999999994e-06,5e-07,0.001,1e-05,2.1544346900318823e-05,0.0001,1e-08,0.001
202,3.33937376954942e-06,5.386086725079705e-07,2.1544346900318822e-06,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,1313569.6399124186,7.939999999999988e-12,2.4999999999999994e-06,5e-07,0.001,1e-05,2.1544346900318823e-05,0.0001,1e-08,0.001
203,3.33937376954942e-06,5.386086725079705e-07,2.1544346900318822e-06,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,1313569.6399124186,7.939999999999988e-12,2.4999999999999994e-06,5e-07,0.001,1e-05,2.1544346900318823e-05,0.0001,4.6415888336127727e-10,0.001
204,3.33937376954942e-06,2.4999999999999994e-07,1e-05,108000000.00000015,2.4999999999999994e-06,2.1544346900318822e-06,1313569.6399124186,1.7106211438853152e-12,2.4999999999999994e-06,2.3207944168063906e-06,4.641588833612782e-05,4.641588833612782e-07,4.641588833612782e-06,1e-06,2.1544346900318866e-09,1e-05
205,3.33937376954942e-06,2.4999999999999994e-07,1e-05,108000000.00000015,1.1603972084031953e-07,2.1544346900318822e-06,1313569.6399124186,1.7106211438853152e-12,2.4999999999999994e-06,2.3207944168063906e-06,4.641588833612782e-05,4.641588833612782e-07,4.641588833612782e-06,1e-06,2.1544346900318866e-09,1e-05
206,3.33937376954942e-06,2.4999999999999994e-07,1e-05,108000000.00000015,1.1603972084031953e-07,2.1544346900318822e-06,28300000.000000026,1.7106211438853152e-12,2.4999999999999994e-06,2.3207944168063906e-06,4.641588833612782e-05,4.641588833612782e-07,4.641588833612782e-06,1e-06,2.1544346900318866e-09,1e-05
207,3.33937376954942e-06,2.4999999999999994e-07,1e-05,108000000.00000015,1.1603972084031953e-07,2.1544346900318822e-06,28300000.000000026,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,4.641588833612782e-06,1e-06,2.1544346900318866e-09,1e-05
208,3.33937376954942e-06,2.4999999999999994e-07,1e-05,108000000.00000015,1.1603972084031953e-07,2.1544346900318822e-06,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,4.641588833612782e-06,1e-06,2.1544346900318866e-09,1e-05
209,3.33937376954942e-06,2.4999999999999994e-07,1e-05,108000000.00000015,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,4.641588833612782e-07,4.641588833612782e-06,1e-06,2.1544346900318866e-09,1e-05
210,3.33937376954942e-06,2.4999999999999994e-07,1e-05,108000000.00000015,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,1e-06,2.1544346900318866e-09,1e-05
211,3.33937376954942e-06,2.4999999999999994e-07,2.1544346900318822e-06,108000000.00000015,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,1e-06,2.1544346900318866e-09,1e-05
212,3.33937376954942e-06,2.4999999999999994e-07,2.1544346900318822e-06,108000000.00000015,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,2.1544346900318823e-05,2.1544346900318866e-09,1e-05
213,3.33937376954942e-06,2.4999999999999994e-07,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,2.4999999999999994e-06,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,2.1544346900318823e-05,2.1544346900318866e-09,1e-05
214,3.33937376954942e-06,2.4999999999999994e-07,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,2.1544346900318823e-05,2.1544346900318866e-09,1e-05
215,1.5500000000000013e-07,2.4999999999999994e-07,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,2.1544346900318823e-05,2.1544346900318866e-09,1e-05
216,1.5500000000000013e-07,2.4999999999999994e-07,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,2.1544346900318823e-05,1e-10,1e-05
217,1.5500000000000013e-07,1.1603972084031953e-06,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,4.641588833612782e-06,2.1544346900318823e-05,1e-10,1e-05
218,1.5500000000000013e-07,1.1603972084031953e-06,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,1.1603972084031953e-07,4.9999999999999996e-05,4.641588833612782e-05,1e-05,0.0001,2.1544346900318823e-05,1e-10,1e-05
219,1.5500000000000013e-07,1.1603972084031953e-06,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,1.1603972084031953e-07,4.9999999999999996e-05,0.001,1e-05,0.0001,2.1544346900318823e-05,1e-10,1e-05
220,1.5500000000000013e-07,1.1603972084031953e-06,2.1544346900318822e-06,5012915.940301801,1.1603972084031953e-07,1e-07,28300000.000000026,7.939999999999987e-14,1.1603972084031953e-07,4.9999999999999996e-05,0.001,1e-05,0.0001,2.1544346900318823e-05,1e-10,0.00021544346900318823
221,7.194462692099818e-07,2.4999999999999994e-06,1e-06,1079999.9999999993,1.1603972084031953e-07,1e-05,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,2.3207944168063906e-06,0.00021544346900318823,1e-07,2.1544346900318823e-05,4.641588833612782e-06,1e-10,4.641588833612782e-05
222,7.194462692099818e-07,2.4999999999999994e-06,1e-06,23267894.65234436,1.1603972084031953e-07,1e-05,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,2.3207944168063906e-06,0.00021544346900318823,1e-07,2.1544346900318823e-05,4.641588833612782e-06,1e-10,4.641588833612782e-05
223,7.194462692099818e-07,2.4999999999999994e-06,1e-06,23267894.65234436,1.1603972084031953e-07,1e-05,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,2.3207944168063906e-06,1e-05,1e-07,2.1544346900318823e-05,4.641588833612782e-06,1e-10,4.641588833612782e-05
224,7.194462692099818e-07,2.4999999999999994e-06,1e-06,23267894.65234436,1.1603972084031953e-07,1e-05,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,2.3207944168063906e-06,1e-05,1e-07,2.1544346900318823e-05,4.641588833612782e-06,1e-10,0.001
225,1.550000000000001e-05,2.4999999999999994e-06,1e-06,23267894.65234436,1.1603972084031953e-07,1e-05,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,2.3207944168063906e-06,1e-05,1e-07,2.1544346900318823e-05,4.641588833612782e-06,1e-10,0.001
226,1.550000000000001e-05,2.4999999999999994e-06,1e-06,23267894.65234436,1.1603972084031953e-07,1e-05,283000.0000000003,7.939999999999987e-14,2.4999999999999994e-06,2.3207944168063906e-06,1e-05,1e-07,2.1544346900318823e-05,0.0001,1e-10,0.001
227,1.550000000000001e-05,2.4999999999999994e-06,1e-06,23267894.65234436,1.1603972084031953e-07,1e-05,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,2.3207944168063906e-06,1e-05,1e-07,2.1544346900318823e-05,0.0001,1e-10,0.001
228,1.550000000000001e-05,2.4999999999999994e-06,1e-06,23267894.65234436,2.4999999999999994e-06,1e-05,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,2.3207944168063906e-06,1e-05,1e-07,2.1544346900318823e-05,0.0001,1e-10,0.001
229,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,1e-05,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,2.3207944168063906e-06,1e-05,1e-07,2.1544346900318823e-05,0.0001,1e-10,0.001
230,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,1e-05,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,2.1544346900318823e-05,0.0001,1e-10,0.001
231,1.550000000000001e-05,2.4999999999999994e-06,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,1e-05,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,2.1544346900318823e-05,0.0001,1e-10,0.001
232,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,1e-05,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,2.1544346900318823e-05,0.0001,1e-10,0.001
233,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,4.641588833612782e-07,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,2.1544346900318823e-05,0.0001,1e-10,0.001
234,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,4.641588833612782e-07,283000.0000000003,1.7106211438853152e-12,2.4999999999999994e-06,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,1e-06,0.0001,1e-10,0.001
235,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,4.641588833612782e-07,283000.0000000003,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,1e-06,0.0001,1e-10,0.001
236,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,4.641588833612782e-07,6097050.172790233,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,1e-06,0.0001,1e-10,0.001
237,1.550000000000001e-05,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,2.4999999999999994e-06,4.641588833612782e-07,6097050.172790233,1.7106211438853152e-12,1.1603972084031953e-07,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,1e-06,0.0001,2.1544346900318866e-09,0.001
238,3.33937376954942e-06,2.4999999999999994e-07,1e-06,108000000.00000015,2.4999999999999992e-08,1e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,1e-07,0.0001,1e-06,1e-08,4.641588833612782e-05
239,3.33937376954942e-06,2.4999999999999994e-07,1e-06,108000000.00000015,2.4999999999999992e-08,1e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,1e-07,0.0001,1e-06,4.6415888336127727e-10,4.641588833612782e-05
240,3.33937376954942e-06,2.4999999999999994e-07,1e-06,108000000.00000015,2.4999999999999992e-08,1e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,1e-07,4.641588833612782e-06,1e-06,4.6415888336127727e-10,4.641588833612782e-05
241,3.33937376954942e-06,2.4999999999999994e-07,4.641588833612782e-06,108000000.00000015,2.4999999999999992e-08,1e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,1e-07,4.641588833612782e-06,1e-06,4.6415888336127727e-10,4.641588833612782e-05
242,3.33937376954942e-06,1.1603972084031953e-06,4.641588833612782e-06,108000000.00000015,2.4999999999999992e-08,1e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,1e-07,4.641588833612782e-06,1e-06,4.6415888336127727e-10,4.641588833612782e-05
243,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,108000000.00000015,2.4999999999999992e-08,1e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,1e-07,4.641588833612782e-06,1e-06,4.6415888336127727e-10,4.641588833612782e-05
244,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,108000000.00000015,2.4999999999999992e-08,1e-07,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,2.3207944168063906e-06,1e-05,1e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,4.641588833612782e-05
245,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,108000000.00000015,2.4999999999999992e-08,1e-07,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,2.3207944168063906e-06,1e-05,1e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,4.641588833612782e-05
246,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,1e-07,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,2.3207944168063906e-06,1e-05,1e-07,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,4.641588833612782e-05
247,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,1e-07,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,2.3207944168063906e-06,1e-05,2.1544346900318822e-06,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,4.641588833612782e-05
248,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,1e-07,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,4.9999999999999996e-05,1e-05,2.1544346900318822e-06,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,4.641588833612782e-05
249,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,1e-07,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,4.9999999999999996e-05,0.00021544346900318823,2.1544346900318822e-06,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,4.641588833612782e-05
250,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,1e-07,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,4.9999999999999996e-05,0.00021544346900318823,2.1544346900318822e-06,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
251,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,108000000.00000015,5.386086725079705e-07,1e-07,1313569.6399124186,3.6854215338885354e-13,5.386086725079705e-07,4.9999999999999996e-05,0.00021544346900318823,2.1544346900318822e-06,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
252,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,5012915.940301801,5.386086725079705e-07,1e-07,1313569.6399124186,3.6854215338885354e-13,5.386086725079705e-07,4.9999999999999996e-05,0.00021544346900318823,2.1544346900318822e-06,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
253,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,5012915.940301801,5.386086725079705e-07,2.1544346900318822e-06,1313569.6399124186,3.6854215338885354e-13,5.386086725079705e-07,4.9999999999999996e-05,0.00021544346900318823,2.1544346900318822e-06,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
254,1.5500000000000013e-07,1.1603972084031953e-06,4.641588833612782e-06,5012915.940301801,5.386086725079705e-07,2.1544346900318822e-06,1313569.6399124186,7.939999999999988e-12,5.386086725079705e-07,4.9999999999999996e-05,0.00021544346900318823,2.1544346900318822e-06,4.641588833612782e-06,2.1544346900318823e-05,4.6415888336127727e-10,0.001
255,3.33937376954942e-06,1.1603972084031953e-06,1e-06,108000000.00000015,1.1603972084031953e-07,4.641588833612782e-07,28300000.000000026,7.939999999999988e-12,5.386086725079705e-07,5e-07,4.641588833612782e-05,2.1544346900318822e-06,0.0001,4.641588833612782e-06,2.1544346900318866e-09,0.001
256,3.33937376954942e-06,1.1603972084031953e-06,1e-06,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,7.939999999999988e-12,5.386086725079705e-07,5e-07,4.641588833612782e-05,2.1544346900318822e-06,0.0001,4.641588833612782e-06,2.1544346900318866e-09,0.001
257,3.33937376954942e-06,1.1603972084031953e-06,1e-06,108000000.00000015,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,7.939999999999988e-12,5.386086725079705e-07,5e-07,4.641588833612782e-05,2.1544346900318822e-06,0.0001,4.641588833612782e-06,1e-10,0.001
258,3.33937376954942e-06,1.1603972084031953e-06,1e-06,5012915.940301801,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,7.939999999999988e-12,5.386086725079705e-07,5e-07,4.641588833612782e-05,2.1544346900318822e-06,0.0001,4.641588833612782e-06,1e-10,0.001
259,3.33937376954942e-06,1.1603972084031953e-06,1e-06,5012915.940301801,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,7.939999999999988e-12,5.386086725079705e-07,5e-07,4.641588833612782e-05,2.1544346900318822e-06,0.0001,4.641588833612782e-06,1e-10,4.641588833612782e-05
260,3.33937376954942e-06,1.1603972084031953e-06,1e-06,5012915.940301801,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,5e-07,4.641588833612782e-05,2.1544346900318822e-06,0.0001,4.641588833612782e-06,1e-10,4.641588833612782e-05
261,3.33937376954942e-06,1.1603972084031953e-06,1e-06,5012915.940301801,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,5e-07,4.641588833612782e-05,2.1544346900318822e-06,0.0001,0.0001,1e-10,4.641588833612782e-05
262,3.33937376954942e-06,2.4999999999999994e-07,1e-06,5012915.940301801,2.4999999999999994e-06,4.641588833612782e-07,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,5e-07,4.641588833612782e-05,2.1544346900318822e-06,0.0001,0.0001,1e-10,4.641588833612782e-05
263,3.33937376954942e-06,2.4999999999999994e-07,1e-06,5012915.940301801,2.4999999999999994e-06,1e-05,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,5e-07,4.641588833612782e-05,2.1544346900318822e-06,0.0001,0.0001,1e-10,4.641588833612782e-05
264,3.33937376954942e-06,2.4999999999999994e-07,1e-06,5012915.940301801,2.4999999999999994e-06,1e-05,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,5e-07,4.641588833612782e-05,1e-07,0.0001,0.0001,1e-10,4.641588833612782e-05
265,3.33937376954942e-06,2.4999999999999994e-07,1e-06,5012915.940301801,2.4999999999999994e-06,1e-05,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,1.077217345015941e-05,4.641588833612782e-05,1e-07,0.0001,0.0001,1e-10,4.641588833612782e-05
266,3.33937376954942e-06,2.4999999999999994e-07,1e-06,5012915.940301801,2.4999999999999994e-06,1e-05,28300000.000000026,3.6854215338885354e-13,5.386086725079705e-07,1.077217345015941e-05,0.001,1e-07,0.0001,0.0001,1e-10,4.641588833612782e-05
267,3.33937376954942e-06,2.4999999999999994e-07,1e-06,5012915.940301801,2.4999999999999994e-06,1e-05,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,1.077217345015941e-05,0.001,1e-07,0.0001,0.0001,1e-10,4.641588833612782e-05
268,3.33937376954942e-06,2.4999999999999994e-07,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-05,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,1.077217345015941e-05,0.001,1e-07,0.0001,0.0001,1e-10,4.641588833612782e-05
269,3.33937376954942e-06,2.4999999999999994e-07,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-05,28300000.000000026,3.6854215338885354e-13,2.4999999999999992e-08,1.077217345015941e-05,0.001,1e-07,4.641588833612782e-06,0.0001,1e-10,4.641588833612782e-05
270,3.33937376954942e-06,2.4999999999999994e-07,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-05,1313569.6399124186,3.6854215338885354e-13,2.4999999999999992e-08,1.077217345015941e-05,0.001,1e-07,4.641588833612782e-06,0.0001,1e-10,4.641588833612782e-05
271,1.5500000000000013e-07,2.4999999999999994e-07,4.641588833612782e-06,5012915.940301801,2.4999999999999994e-06,1e-05,1313569.6399124186,3.6854215338885354e-13,2.4999999999999992e-08,1.077217345015941e-05,0.001,1e-07,4.641588833612782e-06,0.0001,1e-10,4.641588833612782e-05
272,7.194462692099818e-07,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,1.1603972084031953e-07,2.1544346900318822e-06,283000.0000000003,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,0.001,2.1544346900318822e-06,0.0001,4.641588833612782e-06,4.6415888336127727e-10,4.641588833612782e-05
273,7.194462692099818e-07,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,1.1603972084031953e-07,2.1544346900318822e-06,283000.0000000003,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,0.001,2.1544346900318822e-06,0.0001,4.641588833612782e-06,1e-08,4.641588833612782e-05
274,7.194462692099818e-07,5.386086725079705e-07,4.641588833612782e-06,23267894.65234436,1.1603972084031953e-07,2.1544346900318822e-06,283000.0000000003,3.6854215338885354e-13,2.4999999999999994e-06,4.9999999999999996e-05,0.001,2.1544346900318822e-06,4.641588833612782e-06,4.641588833612782e-06,1e-08,4.641588833612782e-05
